player_id,player_code,web_name,first_name,second_name,team_id,team_code,team_name,team_short_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,points_per_game,expected_points_this_gameweek,expected_points_next_gameweek,value_form,value_season,total_points,event_points,dreamteam_count,in_dreamteam,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution,clearances_blocks_interceptions,recoveries,tackles,influence,creativity,threat,ict_index,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,penalties_text,direct_free_kicks_order,direct_free_kicks_text,corners_and_indirect_free_kicks_order,corners_and_indirect_free_kicks_text
374,158983,Endo,Endo,Wataru,14,14,Liverpool,LIV,Midfielder,5.0,0.0,0.0,a,,2026-07-23T12:01:23.612529Z,100,100,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,65,154,1348,2585,,,,,,
375,591386,Nyoni,Trey,Nyoni,14,14,Liverpool,LIV,Midfielder,4.9,-0.1,-0.1,a,,,,,0.0,0.7,1.0,0.7,0.7,0.1,0.4,2,1,0,False,19,0,0,0,0,0,0,0,6,0.00,0.00,0.00,0.22,5,1,2,2,6.4,2.2,0.0,0.9,62,77,704,1572,,,,,,
376,535928,Bajcetic,Stefan,Bajčetić Maquieira,14,14,Liverpool,LIV,Midfielder,5.0,0.0,0.0,u,Has joined Celta Vigo permanently,2026-07-23T12:01:23.628373Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,1,19,73,,,,,,
377,551499,Munoz,Victor,Munoz,14,14,Liverpool,LIV,Midfielder,6.5,0.0,0.0,a,,,,,1.3,4.3,4.3,4.3,4.3,0.7,2.0,13,3,0,False,180,2,1,1,1,2,0,0,48,0.42,0.25,0.67,3.95,11,4,5,2,46.2,25.7,43.0,11.5,2064,3398,91761,32512,,,,,,
378,491501,McConnell,James,McConnell,14,14,Liverpool,LIV,Midfielder,4.5,0.0,0.0,a,,,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,157,245,2444,6468,,,,,,
379,219168,Isak,Alexander,Isak,14,14,Liverpool,LIV,Forward,9.0,0.0,0.0,a,,,,,16.7,7.7,7.7,7.7,7.7,0.9,2.6,23,13,1,True,243,3,3,0,1,4,0,5,97,2.29,0.06,2.35,4.46,5,2,2,1,45.4,24.9,114.0,18.4,55358,8051,309981,316033,2,,,,,
380,510663,Ekitiké,Hugo,Ekitiké,14,14,Liverpool,LIV,Forward,7.5,0.0,0.0,i,Achilles injury - Unknown return date,2026-07-23T12:01:23.643771Z,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,91,406,1496,7645,,,,,,
381,514514,Koumas,Lewis,Koumas,14,14,Liverpool,LIV,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.7,1.0,0.7,0.7,0.1,0.4,2,1,0,False,13,0,0,0,0,0,0,0,7,0.03,0.00,0.03,0.58,1,0,1,0,1.2,0.5,7.0,0.9,26,37,343,625,,,,,,
382,500058,Danns,Jayden,Danns,14,14,Liverpool,LIV,Forward,4.5,0.0,0.0,a,,2026-07-23T12:01:23.659279Z,100,100,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,901,201,4125,1709,,,,,,
383,444884,Elliott,Harvey,Elliott,14,14,Liverpool,LIV,Midfielder,5.4,0.0,-0.1,u,Has joined Valencia on loan for the rest of the season,2026-09-02T16:05:49.104326Z,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,333,907,4005,,,,,,
579,445087,Araujo,Ronald,Araujo,14,14,Liverpool,LIV,Defender,5.4,0.0,-0.1,a,,,,,2.1,3.0,3.0,3.0,3.0,0.6,1.7,9,8,1,False,123,1,0,0,1,0,0,0,29,0.00,0.05,0.05,1.36,15,13,4,2,19.0,3.5,0.0,2.2,2657,1769,37939,116083,,,,,,
627,482616,Barcola,Bradley,Barcola,14,14,Liverpool,LIV,Midfielder,8.0,0.0,0.0,a,,,,,1.4,1.0,1.0,2.8,2.8,0.1,0.1,1,1,0,False,26,0,0,0,0,0,0,0,5,0.00,0.07,0.07,0.17,0,0,0,0,0.0,0.0,0.0,0.0,13110,3469,148898,23085,,,,,,
155,448047,Enzo,Enzo,Fernández,15,43,Man City,MCI,Midfielder,6.9,0.0,-0.1,a,,,,,3.3,0.3,1.0,0.3,0.3,0.0,0.1,1,0,0,False,25,0,0,0,0,0,0,0,6,0.00,0.02,0.02,0.28,3,0,3,0,3.4,12.0,0.0,1.5,2341,4583,48263,226684,,,,,,
237,440993,Ndiaye,Iliman,Ndiaye,15,43,Man City,MCI,Midfielder,5.9,-0.1,-0.1,a,,,,,11.4,4.3,6.5,4.3,4.3,0.7,2.2,13,0,0,False,180,2,0,1,1,1,0,1,52,0.26,0.39,0.65,4.12,25,5,15,5,53.4,54.3,58.0,16.6,3598,35378,207967,568550,,,,,,
384,204936,Donnarumma,Gianluigi,Donnarumma,15,43,Man City,MCI,Goalkeeper,5.5,0.0,0.0,a,,,,,7.9,1.0,1.5,1.0,1.0,0.2,0.5,3,0,0,False,180,2,0,0,0,2,4,0,17,0.00,0.00,0.00,1.31,0,1,12,0,33.6,0.0,0.0,3.4,2057,6489,107205,171506,,,,,,
386,122074,Bettinelli,Marcus,Bettinelli,15,43,Man City,MCI,Goalkeeper,4.5,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,14,18,321,627,,,,,,
387,472769,O'Reilly,Nico,O'Reilly,15,43,Man City,MCI,Defender,6.5,0.0,0.0,a,,,,,18.5,1.3,2.0,1.3,1.3,0.2,0.6,4,0,0,False,150,2,0,0,0,2,0,0,16,0.09,0.43,0.52,1.21,3,1,7,2,12.4,38.2,16.0,6.6,2572,14560,168599,412920,,,,,,
388,209036,Guéhi,Marc,Guéhi,15,43,Man City,MCI,Defender,6.0,0.0,0.0,a,,,,,18.7,4.0,6.0,4.0,4.0,0.7,2.0,12,0,0,False,180,2,1,0,0,2,0,2,43,0.89,0.36,1.25,1.31,9,6,8,3,67.8,33.3,28.0,12.9,3594,9066,309226,232884,,,,,,
389,465351,Matheus N.,Matheus,Nunes,15,43,Man City,MCI,Defender,5.9,0.0,-0.1,a,,2026-08-27T11:30:08.171622Z,100,100,1.0,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,33,0,0,0,0,0,0,0,4,0.00,0.04,0.04,0.10,1,1,2,0,3.8,1.5,4.0,0.9,151,778,3661,56690,4,,,,,
390,171314,Rúben,Rúben,dos Santos Gato Alves Dias,15,43,Man City,MCI,Defender,5.5,0.0,0.0,a,,,,,1.8,1.3,2.0,1.3,1.3,0.2,0.7,4,0,0,False,180,2,0,0,0,2,0,0,30,0.09,0.71,0.80,1.31,12,11,14,1,51.4,40.2,37.0,12.8,706,1348,30981,37859,,,,,,
391,477424,Gvardiol,Joško,Gvardiol,15,43,Man City,MCI,Defender,5.6,0.0,0.1,a,,,,,18.6,4.7,7.0,4.7,4.7,0.8,2.5,14,0,0,False,164,2,1,1,0,2,0,1,46,0.19,0.09,0.28,1.31,9,6,5,3,75.2,44.1,19.0,13.8,13570,8100,790340,164401,,,,,,
392,448514,Aït-Nouri,Rayan,Aït-Nouri,15,43,Man City,MCI,Defender,5.4,0.0,-0.1,a,,,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,107,798,4743,42648,,,,,,
393,578153,Khusanov,Abdukodir,Khusanov,15,43,Man City,MCI,Defender,5.5,0.0,0.0,a,,,,,1.6,1.3,2.0,1.3,1.3,0.2,0.7,4,0,0,False,178,2,0,0,0,2,0,0,31,0.00,0.04,0.04,1.31,11,5,9,6,38.0,8.7,4.0,5.0,392,1125,16270,39945,,,,,,
394,494307,Alleyne,Max,Alleyne,15,43,Man City,MCI,Defender,5.0,0.0,0.0,u,Has joined Burnley on loan for the rest of the season,2026-08-18T14:11:56.324656Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,506,,,,,,
395,477064,Lewis,Rico,Lewis,15,43,Man City,MCI,Defender,4.5,0.0,0.0,a,,,,,0.2,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,56,1,0,0,0,1,0,0,-1,0.17,0.02,0.19,0.55,2,2,0,0,3.8,3.8,39.0,4.7,109,256,5881,8512,,,,,,
396,616222,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,15,43,Man City,MCI,Defender,4.5,0.0,0.0,a,,,,,0.0,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,1,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0,0,0,0,1.2,0.9,0.0,0.2,8,21,242,523,,,,,,
397,437730,Semenyo,Antoine,Semenyo,15,43,Man City,MCI,Midfielder,8.5,0.0,0.0,a,,,,,19.3,2.3,3.5,2.3,2.3,0.3,0.8,7,0,0,False,180,2,0,1,0,2,0,0,49,0.12,0.59,0.71,1.31,8,0,6,2,35.0,51.9,71.0,15.8,1568,30079,119296,634410,2,,,,,
398,209244,Foden,Phil,Foden,15,43,Man City,MCI,Midfielder,7.0,0.0,0.0,a,,,,,5.8,3.3,5.0,3.3,3.3,0.5,1.4,10,0,0,False,171,2,0,2,0,2,0,1,53,0.99,0.85,1.84,1.31,13,2,7,4,53.2,95.4,32.0,18.1,5873,10685,288756,132085,,,,,,
399,466052,Cherki,Rayan,Cherki,15,43,Man City,MCI,Midfielder,7.8,0.1,0.3,a,,,,,30.6,7.3,11.0,7.3,7.3,0.9,2.8,22,0,1,True,108,1,2,2,0,1,0,4,88,0.35,1.05,1.40,0.76,3,0,3,0,114.0,96.6,53.0,26.4,48448,11401,2117656,134745,,,,,,
400,248875,Doku,Jérémy,Doku,15,43,Man City,MCI,Midfielder,7.4,0.0,-0.1,i,Calf injury - Expected back 5 Sep,2026-08-18T17:00:08.385597Z,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,40,1374,987,105760,3,,,,,
402,220566,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,15,43,Man City,MCI,Midfielder,6.5,0.0,0.0,u,Has joined Barcelona permanently,2026-07-23T12:01:23.675537Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,15,0,1080,,,,,,
404,433036,Reijnders,Tijjani,Reijnders,15,43,Man City,MCI,Midfielder,6.0,0.0,0.0,u,Has joined Al Qadsiah permanently,2026-08-20T14:02:58.154273Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,86,0,7406,,,,,,
406,91651,Kovačić,Mateo,Kovačić,15,43,Man City,MCI,Midfielder,5.4,-0.1,-0.1,a,,,,,0.1,0.7,1.0,0.7,0.7,0.1,0.4,2,0,0,False,42,0,0,0,0,0,0,0,12,0.00,0.02,0.02,0.10,2,0,2,0,4.2,5.2,0.0,0.9,79,102,1555,3538,,,,,,
407,575204,Echeverri,Claudio,Echeverri,15,43,Man City,MCI,Midfielder,4.9,0.0,-0.1,u,Has joined Benfica on loan for the rest of the season,2026-09-03T15:41:24.710479Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,81,250,884,,,,,,
408,155405,Phillips,Kalvin,Phillips,15,43,Man City,MCI,Midfielder,5.0,0.0,0.0,u,Has joined Sheffield United on loan for the rest of the season,2026-08-18T14:11:56.348781Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,9,0,470,,,,,,
409,590039,Mukasa,Divine,Mukasa,15,43,Man City,MCI,Midfielder,4.5,0.0,0.0,u,has joined West Ham on loan for the rest of the seaon.,2026-09-03T10:34:10.733520Z,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,504,1621,6965,,,,,,
410,649208,Monga,Jeremy,Monga,15,43,Man City,MCI,Midfielder,4.9,0.0,-0.1,u,Has joined Swansea City on loan for the rest of the season,2026-09-02T16:02:01.136760Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,61,219,796,,,,,,
411,223094,Haaland,Erling,Haaland,15,43,Man City,MCI,Forward,15.5,0.0,0.0,a,,,,,71.1,5.0,7.5,5.0,5.0,0.3,1.0,15,0,1,False,180,2,2,0,0,2,0,3,66,1.40,0.02,1.42,1.31,8,3,5,0,72.8,5.3,101.0,17.9,9431,12518,479609,156880,1,,,,,
481,215379,Anderson,Elliot,Anderson,15,43,Man City,MCI,Midfielder,6.4,0.0,-0.1,a,,2026-08-23T17:00:07.952697Z,100,100,5.0,1.7,2.5,1.7,1.7,0.3,0.8,5,0,0,False,143,2,0,0,0,2,0,0,39,0.07,0.47,0.54,1.21,20,5,8,7,32.2,41.0,13.0,8.6,1307,6356,52663,292580,,,,,,
587,106921,Rulli,Gerónimo,Rulli,15,43,Man City,MCI,Goalkeeper,5.0,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,13,21,254,585,,,,,,
616,637238,Bouaddi,Ayyoub,Bouaddi,15,43,Man City,MCI,Midfielder,5.5,0.0,0.0,a,,,,,0.2,0.5,1.0,0.5,0.5,0.1,0.2,1,0,0,False,8,0,0,0,0,0,0,0,3,0.00,0.12,0.12,0.00,1,1,0,0,1.8,4.3,0.0,0.6,464,253,12818,3860,,,,,,
621,616288,McAidoo,Ryan,McAidoo,15,43,Man City,MCI,Midfielder,4.5,0.0,0.0,a,,,,,0.1,0.5,1.0,0.5,0.5,0.1,0.2,1,0,0,False,8,0,0,0,0,0,0,0,3,0.10,0.00,0.10,0.00,0,0,0,0,0.0,0.5,1.0,0.1,537,184,7215,2110,,,,,,
622,554054,Braithwaite,Kaden,Braithwaite,15,43,Man City,MCI,Defender,4.0,0.0,0.0,a,,,,,0.1,0.5,1.0,0.5,0.5,0.1,0.2,1,0,0,False,1,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0,0,1,0,0.6,0.8,0.0,0.1,531,218,9815,2423,,,,,,
628,624777,Allan,Allan,Andrade Elias,15,43,Man City,MCI,Midfielder,6.0,0.0,0.0,a,,,,,0.0,0.0,0.0,2.2,2.2,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,45,11,345,98,,,,,,
43,166989,Tielemans,Youri,Tielemans,16,1,Man Utd,MUN,Midfielder,5.9,0.0,-0.1,a,,2026-07-23T12:01:23.321726Z,100,100,2.0,2.0,3.0,2.0,2.0,0.3,1.0,6,0,0,False,156,2,0,0,0,4,0,0,39,0.51,0.22,0.73,3.00,18,4,12,2,38.2,57.6,24.0,12.0,887,2170,26284,89382,3,,,,,
131,535301,Baleba,Carlos,Baleba,16,1,Man Utd,MUN,Midfielder,5.0,0.0,0.0,i,Ankle injury - Expected back 19 Sep,2026-08-06T16:00:10.997714Z,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,99,233,4119,9628,,,,,,
162,532605,Andrey Santos,Andrey,Nascimento dos Santos,16,1,Man Utd,MUN,Midfielder,4.9,0.0,-0.1,a,,,,,0.8,1.0,1.5,1.0,1.0,0.2,0.6,3,0,0,False,76,1,0,0,0,3,0,0,19,0.00,0.23,0.23,1.94,14,3,7,4,17.6,4.9,2.0,2.5,618,1143,15420,40595,,,,,,
325,59735,Darlow,Karl,Darlow,16,1,Man Utd,MUN,Goalkeeper,4.5,0.0,0.0,a,,2026-07-23T12:01:23.549136Z,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,30,26,612,745,,,,,,
412,465247,Lammens,Senne,Lammens,16,1,Man Utd,MUN,Goalkeeper,5.0,0.0,0.0,a,,,,,13.6,1.0,1.5,1.0,1.0,0.2,0.6,3,0,0,False,180,2,0,0,0,4,5,0,18,0.00,0.00,0.00,3.07,0,3,14,0,47.2,0.0,0.0,4.7,1325,14434,68239,293626,,,,,,
413,451302,Bayindir,Altay,Bayındır,16,1,Man Utd,MUN,Goalkeeper,4.5,0.0,0.0,u,Has joined Celta Vigo on loan for the rest of the season,2026-08-10T14:02:28.608415Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,16,0,896,,,,,,
414,21205,Heaton,Tom,Heaton,16,1,Man Utd,MUN,Goalkeeper,4.0,0.0,0.0,i,Hamstring injury - Unknown return date,2026-08-15T16:00:07.854151Z,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,87,60,936,2041,,,,,,
415,596777,Dorgu,Patrick,Dorgu,16,1,Man Utd,MUN,Midfielder,5.9,0.0,-0.1,a,,,,,0.7,0.3,0.5,0.3,0.3,0.1,0.2,1,0,0,False,55,1,0,0,0,3,0,0,-7,0.65,0.04,0.69,1.92,3,2,0,1,7.0,12.9,55.0,6.5,214,1346,8161,66692,,,,,,
416,209365,De Ligt,Matthijs,de Ligt,16,1,Man Utd,MUN,Defender,5.0,0.0,0.0,i,Back injury - Unknown return date,2026-07-23T12:01:23.690880Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,12,31,225,992,,,,,,
417,216051,Dalot,Diogo,Dalot Teixeira,16,1,Man Utd,MUN,Defender,5.0,0.0,0.0,a,,,,,2.1,1.0,1.5,1.0,1.0,0.2,0.6,3,0,0,False,83,1,0,0,0,1,0,0,18,0.15,0.12,0.27,1.06,7,5,2,2,24.0,53.5,33.0,11.1,347,2009,17548,74326,,,,,,
418,95658,Maguire,Harry,Maguire,16,1,Man Utd,MUN,Defender,5.0,0.0,0.0,a,,,,,14.0,1.7,2.5,1.7,1.7,0.3,1.0,5,0,0,False,180,2,0,1,0,4,0,0,28,0.07,0.41,0.48,3.07,9,8,9,1,32.6,30.1,25.0,8.8,1729,23366,104462,420390,,,,,,
419,221820,Martinez,Lisandro,Martínez,16,1,Man Utd,MUN,Defender,5.0,0.0,0.0,a,,2026-07-24T20:00:10.337107Z,100,100,1.2,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,90,1,0,0,0,2,0,0,2,0.03,0.06,0.09,2.06,0,0,6,0,4.8,1.8,3.0,1.0,393,816,15342,38509,,,,,,
420,550864,Yoro,Leny,Yoro,16,1,Man Utd,MUN,Defender,4.9,0.0,-0.1,a,,,,,0.5,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,16,0,0,0,0,1,0,0,-2,0.00,0.01,0.01,1.00,2,2,1,0,1.8,1.8,0.0,0.4,149,478,3420,22418,,,,,,
421,606745,Heaven,Ayden,Heaven,16,1,Man Utd,MUN,Defender,4.4,-0.1,-0.1,a,,,,,0.3,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,90,1,0,0,0,2,0,0,5,0.12,0.04,0.16,1.01,2,1,4,1,6.8,2.6,11.0,2.0,118,394,4506,13546,,,,,,
422,230001,Mazraoui,Noussair,Mazraoui,16,1,Man Utd,MUN,Defender,4.5,0.0,0.0,a,,,,,0.6,0.7,1.0,0.7,0.7,0.2,0.4,2,0,0,False,96,1,0,0,0,3,0,0,7,0.22,0.05,0.27,2.01,5,4,3,1,18.8,30.7,9.0,5.9,169,599,9267,19714,,,,,,
423,106760,Shaw,Luke,Shaw,16,1,Man Utd,MUN,Defender,4.5,0.0,0.0,a,,,,,15.6,1.0,1.5,1.0,1.0,0.2,0.7,3,0,0,False,162,2,0,0,0,3,0,0,25,0.00,0.28,0.28,2.07,12,7,5,5,43.6,60.8,10.0,11.4,1234,24623,74620,475602,,,,,,
424,577974,Amass,Harry,Amass,16,1,Man Utd,MUN,Defender,4.0,0.0,0.0,a,,,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,177,118,3007,4455,,,,,,
425,547676,Fredricson,Tyler,Fredricson,16,1,Man Utd,MUN,Defender,4.0,0.0,0.0,u,Has joined Lausanne-Sport permanently,2026-08-18T14:12:31.904433Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,16,0,1025,,,,,,
426,141746,B.Fernandes,Bruno,Borges Fernandes,16,1,Man Utd,MUN,Midfielder,12.0,0.0,0.0,a,,,,,48.6,8.3,12.5,8.3,8.3,0.7,2.1,25,0,1,True,180,2,3,1,0,4,0,3,105,2.10,0.74,2.84,3.07,14,2,10,2,152.6,117.9,83.0,35.4,12271,29256,432621,592918,1,,,,,
427,446008,Mbeumo,Bryan,Mbeumo,16,1,Man Utd,MUN,Midfielder,7.9,-0.1,-0.1,a,,,,,26.8,4.3,6.5,4.3,4.3,0.5,1.6,13,0,0,False,180,2,1,1,0,4,0,2,49,2.26,0.44,2.70,3.07,9,0,6,3,55.2,71.4,84.0,21.1,3522,59203,178375,1124303,2,,,,,
428,430871,Cunha,Matheus,Santos Carneiro da Cunha,16,1,Man Utd,MUN,Midfielder,7.9,-0.1,-0.1,a,,,,,7.8,3.7,5.5,3.7,3.7,0.5,1.4,11,0,0,False,158,2,0,2,0,3,0,1,45,0.35,0.36,0.71,2.07,5,0,5,0,25.4,55.8,63.0,14.5,924,7769,51362,258493,,,,,,
429,176297,Rashford,Marcus,Rashford,16,1,Man Utd,MUN,Midfielder,7.0,0.0,0.0,a,,,,,1.6,1.0,1.5,1.0,1.0,0.1,0.4,3,0,0,False,124,1,0,0,0,1,0,0,26,0.26,0.15,0.41,1.15,7,0,4,3,27.6,82.9,62.0,17.2,1136,1722,39011,61655,,,,,,
430,184341,Mount,Mason,Mount,16,1,Man Utd,MUN,Midfielder,5.4,0.0,-0.1,d,Foot injury - 75% chance of playing,2026-08-15T16:00:07.879135Z,75,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,6,33,101,1318,,,,,,
431,493250,Amad,Amad,Diallo,16,1,Man Utd,MUN,Midfielder,5.8,0.0,-0.2,i,Unspecified injury - Unknown return date,2026-08-22T11:00:08.617283Z,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,27,1285,1846,103547,,,,,,
432,516895,Mainoo,Kobbie,Mainoo,16,1,Man Utd,MUN,Midfielder,5.5,0.0,0.0,a,,,,,1.1,1.7,2.5,1.7,1.7,0.3,0.9,5,0,0,False,102,1,0,0,0,1,0,0,32,0.21,0.28,0.49,1.13,16,2,11,3,18.0,9.7,11.0,3.8,1098,713,24040,27537,,,,,,
433,232112,Ugarte,Manuel,Ugarte Ribeiro,16,1,Man Utd,MUN,Midfielder,5.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.706702Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,3,6,59,163,,,,,,
434,547037,J.Fletcher,Jack,Fletcher,16,1,Man Utd,MUN,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,12,11,137,366,,,,,,
435,576628,Lacey,Shea,Lacey,16,1,Man Utd,MUN,Midfielder,5.0,0.0,0.0,a,,,,,0.1,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,10,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,1,0,1,0,0.2,0.6,0.0,0.1,16,45,641,1673,,,,,,
436,490881,Collyer,Toby,Collyer,16,1,Man Utd,MUN,Midfielder,5.0,0.0,0.0,u,Has joined West Brom permanently,2026-09-01T13:16:48.584385Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,47,150,662,,,,,,
437,576620,Bendito Mantato,Bendito,Mantato,16,1,Man Utd,MUN,Midfielder,4.5,0.0,0.0,a,,,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,163,150,2886,5217,,,,,,
438,519913,Fletcher,Tyler,Fletcher,16,1,Man Utd,MUN,Midfielder,4.5,0.0,0.0,a,,,,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,170,219,3382,8523,,,,,,
