player_id,player_code,web_name,team_id,team_name,position,price,appearance_rate_10,appearance_rate_3,appearance_rate_6,average_minutes_10,average_minutes_3,average_minutes_6,average_minutes_when_appearing_10,average_minutes_when_appearing_3,average_minutes_when_appearing_6,bonus_per_90_10,bonus_per_90_3,bonus_per_90_6,clean_sheet_rate_10,clean_sheet_rate_3,clean_sheet_rate_6,defensive_contribution_per_90_10,defensive_contribution_per_90_3,defensive_contribution_per_90_6,fixtures_10,fixtures_3,fixtures_6,history_fixture_count,last_fixture_time,minutes_10,minutes_3,minutes_6,minutes_standard_deviation_10,minutes_standard_deviation_3,minutes_standard_deviation_6,points_per_90_10,points_per_90_3,points_per_90_6,saves_per_90_10,saves_per_90_3,saves_per_90_6,start_rate_10,start_rate_3,start_rate_6,xa_per_90_10,xa_per_90_3,xa_per_90_6,xg_per_90_10,xg_per_90_3,xg_per_90_6,xgi_per_90_10,xgi_per_90_3,xgi_per_90_6
330,207189,Berge,10,Fulham,Midfielder,4.9,0.7,0.6667,0.5,56.3,45.0,37.5,80.43,67.5,75.0,0.0,0.0,0.0,0.4286,0.5,0.6667,7.9929,7.3333,6.8,10,3,6,38,2026-05-24T15:00:00Z,563.0,135.0,225.0,39.01,36.74,40.39,3.5169,2.6667,2.8,0.0,0.0,0.0,0.7,0.6667,0.5,0.0655,0.0267,0.072,0.04,0.1067,0.088,0.1055,0.1333,0.16
331,76357,Cairney,10,Fulham,Midfielder,4.8,0.6,0.6667,0.6667,28.3,35.0,35.17,47.17,52.5,52.75,0.0,0.0,0.0,0.6667,0.0,0.5,7.3145,8.5714,7.2512,10,3,6,38,2026-05-24T15:00:00Z,283.0,105.0,211.0,30.56,30.82,32.1,5.0883,6.8571,5.1185,0.0,0.0,0.0,0.3,0.3333,0.3333,0.1654,0.1714,0.1919,0.0827,0.1971,0.1109,0.2481,0.3686,0.3028
332,212314,Lukić,10,Fulham,Midfielder,4.9,0.7,0.6667,0.8333,52.2,60.0,75.0,74.57,90.0,90.0,0.1724,0.5,0.2,0.4,0.0,0.4,9.6552,10.0,9.2,10,3,6,38,2026-05-24T15:00:00Z,522.0,180.0,450.0,40.01,42.43,33.54,2.931,3.0,3.0,0.0,0.0,0.0,0.5,0.6667,0.8333,0.0966,0.105,0.094,0.0845,0.02,0.082,0.181,0.125,0.176
333,573062,Godo,10,Fulham,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,515024,Harris,10,Fulham,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,577725,King,10,Fulham,Midfielder,4.4,1.0,1.0,1.0,36.6,18.33,19.67,36.6,18.33,19.67,0.7377,0.0,0.0,0.5,0,0,7.377,13.0909,8.3898,10,3,6,38,2026-05-24T15:00:00Z,366.0,55.0,118.0,22.55,3.68,4.64,6.1475,3.2727,3.8136,0.0,0.0,0.0,0.4,0.0,0.0,0.059,0.0982,0.0992,0.268,0.2455,0.1144,0.327,0.3436,0.2136
336,153366,Reed,10,Fulham,Midfielder,4.3,0.2,0.0,0.1667,6.6,0.0,10.5,33.0,0,63.0,0.0,0.0,0.0,0.0,0,0.0,5.4545,0.0,5.7143,10,3,6,38,2026-05-24T15:00:00Z,66.0,0.0,63.0,18.82,0.0,23.48,4.0909,0.0,2.8571,0.0,0.0,0.0,0.1,0.0,0.1667,0.2864,0.0,0.1286,0.1227,0.0,0.0,0.4091,0.0,0.1286
337,102057,Raúl,10,Fulham,Forward,5.9,0.9,0.6667,0.8333,33.9,13.67,33.5,37.67,20.5,40.2,0.0,0.0,0.0,0.5,0,0.5,5.8407,4.3902,5.3731,10,3,6,38,2026-05-24T15:00:00Z,339.0,41.0,201.0,25.82,9.88,26.0,4.2478,4.3902,3.1343,0.0,0.0,0.0,0.4,0.0,0.3333,0.0186,0.0,0.009,0.4142,0.3073,0.1701,0.4327,0.3073,0.1791
338,244042,Muniz,10,Fulham,Forward,5.3,1.0,1.0,1.0,55.2,75.67,55.67,55.2,75.67,55.67,0.0,0.0,0.0,0.3333,0.3333,0.5,4.0761,1.5859,3.2335,10,3,6,38,2026-05-24T15:00:00Z,552.0,227.0,334.0,25.95,10.34,26.22,2.4457,1.9824,2.4251,0.0,0.0,0.0,0.6,1.0,0.6667,0.0212,0.0079,0.0081,0.3408,0.4044,0.3045,0.362,0.4123,0.3126
424,477555,Bobb,10,Fulham,Midfielder,5.1,1.0,1.0,1.0,42.2,59.0,37.67,42.2,59.0,37.67,0.0,0.0,0.0,0.4,0.5,0.5,6.1848,5.5932,7.1681,10,3,6,38,2026-05-24T15:00:00Z,422.0,177.0,226.0,23.16,22.11,26.92,3.4123,3.0508,3.5841,0.0,0.0,0.0,0.5,0.6667,0.3333,0.1557,0.2644,0.215,0.2069,0.1322,0.1314,0.3626,0.3966,0.3465
664,86873,Lecomte,10,Fulham,Goalkeeper,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,218328,Chukwueze,10,Fulham,Midfielder,5.3,0.9,0.6667,0.8333,41.4,24.0,42.83,46.0,36.0,51.4,0.0,0.0,0.0,0.25,0.0,0.3333,5.6522,3.75,3.8521,10,3,6,35,2026-05-24T15:00:00Z,414.0,72.0,257.0,28.86,26.55,27.8,3.0435,3.75,3.1518,0.0,0.0,0.0,0.4,0.3333,0.5,0.1304,0.025,0.084,0.1087,0.0,0.0245,0.2391,0.025,0.1086
731,560552,Kevin,10,Fulham,Midfielder,5.7,0.3,1.0,0.5,13.2,44.0,22.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,7.5,10,3,6,35,2026-05-24T15:00:00Z,132.0,132.0,132.0,21.33,12.68,23.76,4.0909,4.0909,4.0909,0.0,0.0,0.0,0.1,0.3333,0.1667,0.0477,0.0477,0.0477,0.0614,0.0614,0.0614,0.1091,0.1091,0.1091
737,631786,Kusi-Asare,10,Fulham,Forward,4.5,0.2,0.3333,0.3333,1.9,2.33,3.17,9.5,7.0,9.5,0.0,0.0,0.0,0,0,0,14.2105,12.8571,14.2105,10,3,6,35,2026-05-24T15:00:00Z,19.0,7.0,19.0,3.96,3.3,4.71,9.4737,12.8571,9.4737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,619536,Ridgeon,10,Fulham,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,22,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,505079,McNally,10,Fulham,Goalkeeper,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,19,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,536916,Buonanotte,11,Leeds,Midfielder,4.6,0.1,0.3333,0.1667,1.2,4.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0,0,0,7.5,7.5,7.5,10,3,6,38,2026-05-24T15:00:00Z,12.0,12.0,12.0,3.6,5.66,4.47,7.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,1.35,0.15,0.15,0.15,1.5,1.5,1.5
339,437495,Meslier,11,Leeds,Goalkeeper,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,97846,Cairns,11,Leeds,Goalkeeper,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,59735,Darlow,11,Leeds,Goalkeeper,4.0,1.0,1.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,0.3,1.0,0.5,0.4,0.3333,0.3333,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,900.0,270.0,540.0,0.0,0.0,0.0,4.3,5.0,4.1667,2.9,4.3333,3.5,1.0,1.0,1.0,0.002,0.0,0.0017,0.0,0.0,0.0,0.002,0.0,0.0017
342,226182,Bogle,11,Leeds,Defender,4.4,0.8,0.3333,0.6667,61.0,25.67,50.33,76.25,77.0,75.5,0.1475,0.0,0.0,0.2857,0.0,0.25,5.7541,9.3506,6.5563,10,3,6,38,2026-05-24T15:00:00Z,610.0,77.0,302.0,34.72,36.3,38.63,4.1311,2.3377,4.1722,0.0,0.0,0.0,0.7,0.3333,0.6667,0.2272,0.2571,0.1699,0.0413,0.0351,0.0089,0.2685,0.2922,0.1788
343,222694,Struijk,11,Leeds,Defender,4.2,0.9,0.6667,0.8333,76.7,48.33,69.17,85.22,72.5,83.0,0.1173,0.0,0.2169,0.3333,0.0,0.2,7.9791,6.8276,8.241,10,3,6,38,2026-05-24T15:00:00Z,767.0,145.0,415.0,27.6,37.04,33.47,3.5202,1.2414,2.8193,0.0,0.0,0.0,0.9,0.6667,0.8333,0.0329,0.0124,0.0087,0.0704,0.0248,0.0564,0.1033,0.0372,0.0651
344,434752,Bijol,11,Leeds,Defender,3.9,1.0,1.0,1.0,76.8,83.0,82.0,76.8,83.0,82.0,0.4688,0.3614,0.1829,0.4444,0.3333,0.3333,12.3047,14.0964,10.9756,10,3,6,38,2026-05-24T15:00:00Z,768.0,249.0,492.0,25.46,9.9,11.45,6.0938,5.0602,5.3049,0.0,0.0,0.0,0.9,1.0,1.0,0.0293,0.0398,0.022,0.0434,0.0,0.011,0.0727,0.0398,0.0329
345,437738,Bornauw,11,Leeds,Defender,3.8,0.3,1.0,0.5,12.5,41.67,20.83,41.67,41.67,41.67,0.0,0.0,0.0,1.0,1.0,1.0,7.92,7.92,7.92,10,3,6,38,2026-05-24T15:00:00Z,125.0,125.0,125.0,27.74,36.74,33.3,5.76,5.76,5.76,0.0,0.0,0.0,0.1,0.3333,0.1667,0.0,0.0,0.0,0.144,0.144,0.144,0.144,0.144,0.144
346,113564,Byram,11,Leeds,Defender,3.7,0.1,0.3333,0.1667,0.1,0.33,0.17,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,270.0,270.0,270.0,10,3,6,38,2026-05-24T15:00:00Z,1.0,1.0,1.0,0.3,0.47,0.37,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,243526,Gudmundsson,11,Leeds,Defender,3.8,0.5,0.0,0.3333,40.2,0.0,30.0,80.4,0,90.0,0.0,0.0,0.0,0.2,0,0.5,6.2687,0.0,8.0,10,3,6,38,2026-05-24T15:00:00Z,402.0,0.0,180.0,41.75,0.0,42.43,2.0149,0.0,3.5,0.0,0.0,0.0,0.5,0.0,0.3333,0.1993,0.0,0.28,0.009,0.0,0.0,0.2082,0.0,0.28
348,214225,Rodon,11,Leeds,Defender,3.9,0.9,1.0,1.0,67.6,90.0,67.67,75.11,90.0,67.67,0.0,0.0,0.0,0.4286,0.3333,0.25,7.5888,7.6667,7.3153,10,3,6,38,2026-05-24T15:00:00Z,676.0,270.0,406.0,36.09,0.0,34.04,3.4615,2.6667,2.2167,0.0,0.0,0.0,0.7,1.0,0.6667,0.0386,0.0233,0.0355,0.0266,0.02,0.0443,0.0652,0.0433,0.0798
349,492368,Schmidt,11,Leeds,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,427637,Aaronson,11,Leeds,Midfielder,5.4,1.0,1.0,1.0,66.0,70.33,64.83,66.0,70.33,64.83,0.0,0.0,0.0,0.2222,0.0,0.2,7.2273,5.1185,7.4036,10,3,6,38,2026-05-24T15:00:00Z,660.0,211.0,389.0,20.52,13.96,23.62,3.1364,1.7062,2.7763,0.0,0.0,0.0,0.9,1.0,0.8333,0.09,0.1962,0.1296,0.0818,0.1194,0.0717,0.1718,0.3156,0.2013
351,492859,Gnonto,11,Leeds,Midfielder,5.1,0.8,1.0,1.0,16.0,26.0,21.33,20.0,26.0,21.33,0.0,0.0,0.0,0,0,0,11.8125,9.2308,11.25,10,3,6,38,2026-05-24T15:00:00Z,160.0,78.0,128.0,11.08,3.74,9.53,5.625,3.4615,6.3281,0.0,0.0,0.0,0.0,0.0,0.0,0.1237,0.0231,0.1336,0.0844,0.0462,0.0773,0.2081,0.0692,0.2109
352,221399,Harrison,11,Leeds,Midfielder,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,200617,James,11,Leeds,Midfielder,5.2,0.6,1.0,0.6667,16.5,47.0,23.67,27.5,47.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,8.1818,5.7447,5.7042,10,3,6,38,2026-05-24T15:00:00Z,165.0,141.0,142.0,23.04,19.13,26.97,3.8182,2.5532,3.169,0.0,0.0,0.0,0.2,0.6667,0.3333,0.0764,0.0766,0.0761,0.1091,0.0957,0.1268,0.1855,0.1723,0.2028
354,199598,Ampadu,11,Leeds,Midfielder,4.9,1.0,1.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,0.5,1.0,0.8333,0.4,0.3333,0.3333,11.3,11.0,10.6667,10,3,6,38,2026-05-24T15:00:00Z,900.0,270.0,540.0,0.0,0.0,0.0,4.4,5.3333,4.8333,0.0,0.0,0.0,1.0,1.0,1.0,0.074,0.0233,0.0217,0.08,0.0,0.1,0.154,0.0233,0.1217
355,248937,Greenwood,11,Leeds,Midfielder,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,486520,Gruev,11,Leeds,Midfielder,4.7,0.4,0.0,0.1667,13.4,0.0,2.0,33.5,0,12.0,0.0,0.0,0.0,1.0,0,0,5.3731,0.0,15.0,10,3,6,38,2026-05-24T15:00:00Z,134.0,0.0,12.0,20.86,0.0,4.47,4.0299,0.0,7.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0134,0.0,0.0,0.0201,0.0,0.0,0.0336,0.0,0.0
357,433952,Ramazani,11,Leeds,Midfielder,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,248056,Tanaka,11,Leeds,Midfielder,4.8,0.8,1.0,1.0,57.0,75.33,79.17,71.25,75.33,79.17,0.3158,0.3982,0.3789,0.1429,0.0,0.1667,10.1053,13.5398,10.6105,10,3,6,38,2026-05-24T15:00:00Z,570.0,226.0,475.0,34.23,12.71,11.48,3.7895,3.9823,3.9789,0.0,0.0,0.0,0.7,1.0,1.0,0.1232,0.0239,0.0512,0.0963,0.0119,0.0322,0.2195,0.0358,0.0834
359,536119,Crew,11,Leeds,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,462635,Gelhardt,11,Leeds,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,470294,Gyabi,11,Leeds,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,235826,Piroe,11,Leeds,Forward,4.9,0.4,0.6667,0.5,3.5,9.33,4.83,8.75,14.0,9.67,0.0,0.0,0.0,0,0,0,10.2857,9.6429,9.3103,10,3,6,38,2026-05-24T15:00:00Z,35.0,28.0,29.0,5.61,6.8,6.59,10.2857,6.4286,9.3103,0.0,0.0,0.0,0.0,0.0,0.0,0.1286,0.0,0.0,0.6429,0.2893,0.2793,0.7714,0.2893,0.2793
363,106617,Bamford,11,Leeds,Forward,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,565297,Mateo Joseph,11,Leeds,Forward,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,174594,Nmecha,11,Leeds,Forward,5.0,0.9,1.0,1.0,34.0,49.0,33.17,37.78,49.0,33.17,0.0,0.0,0.0,0.3333,0.0,0.0,5.2941,9.1837,6.7839,10,3,6,38,2026-05-24T15:00:00Z,340.0,147.0,199.0,26.28,29.02,27.17,2.9118,2.449,3.1658,0.0,0.0,0.0,0.3,0.3333,0.1667,0.2012,0.3551,0.2985,0.2806,0.2816,0.4658,0.4818,0.6367,0.7643
493,180135,Longstaff,11,Leeds,Midfielder,4.8,0.6,0.6667,0.8333,6.0,10.33,9.33,10.0,15.5,11.2,1.5,0.0,1.6071,0,0,0,15.0,14.5161,16.0714,10,3,6,38,2026-05-24T15:00:00Z,60.0,31.0,56.0,9.58,13.91,11.1,18.0,5.8065,17.6786,0.0,0.0,0.0,0.0,0.0,0.0,0.585,0.4355,0.6268,0.6,0.7258,0.6429,1.185,1.1613,1.2696
660,466525,Stach,11,Leeds,Midfielder,4.8,0.6,0.6667,0.5,50.4,54.33,39.0,84.0,81.5,78.0,0.5357,0.0,1.1538,0.5,0.5,0.3333,9.8214,8.2822,8.0769,10,3,6,38,2026-05-24T15:00:00Z,504.0,163.0,234.0,41.68,39.04,39.46,4.8214,2.7607,5.7692,0.0,0.0,0.0,0.6,0.6667,0.5,0.1214,0.0607,0.0692,0.1179,0.0552,0.1462,0.2393,0.116,0.2154
665,201595,Perri,11,Leeds,Goalkeeper,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,177815,Calvert-Lewin,11,Leeds,Forward,5.8,1.0,1.0,1.0,87.8,82.67,86.33,87.8,82.67,86.33,0.41,1.0887,0.695,0.4,0.3333,0.3333,4.5103,3.629,3.8224,10,3,6,37,2026-05-24T15:00:00Z,878.0,248.0,518.0,6.6,10.37,8.2,3.6902,5.8065,5.2124,0.0,0.0,0.0,1.0,1.0,1.0,0.0082,0.0145,0.0104,0.5515,0.4972,0.5056,0.5597,0.5117,0.516
698,435997,Okafor,11,Leeds,Midfielder,5.5,0.5,0.0,0.5,28.7,0.0,32.17,57.4,0,64.33,2.5087,0.0,2.3316,0.5,0,0.6667,8.1533,0.0,10.7254,10,3,6,37,2026-05-24T15:00:00Z,287.0,0.0,193.0,31.55,0.0,32.18,13.1707,0.0,12.1244,0.0,0.0,0.0,0.4,0.0,0.5,0.1066,0.0,0.1399,0.3293,0.0,0.4104,0.4359,0.0,0.5503
706,220627,Justin,11,Leeds,Defender,4.0,1.0,1.0,1.0,88.3,90.0,90.0,88.3,90.0,90.0,0.3058,0.0,0.5,0.4,0.3333,0.3333,9.2752,8.6667,9.8333,10,3,6,36,2026-05-24T15:00:00Z,883.0,270.0,540.0,5.1,0.0,0.0,4.7905,3.6667,5.3333,0.0,0.0,0.0,1.0,1.0,1.0,0.0377,0.0233,0.0283,0.0928,0.0667,0.13,0.1305,0.09,0.1583
741,600882,Gray,11,Leeds,Forward,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,34,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,565863,Chambers,11,Leeds,Midfielder,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,19,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,643970,Lienou,11,Leeds,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,3,3,3,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,577978,Chadwick,11,Leeds,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,3,3,3,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,592740,Cresswell,11,Leeds,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,2,2,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,116535,A.Becker,12,Liverpool,Goalkeeper,5.4,0.3,0.3333,0.1667,27.0,30.0,15.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,270.0,90.0,90.0,41.24,42.43,33.54,2.3333,2.0,2.0,2.6667,1.0,1.0,0.3,0.3333,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,449027,Mamardashvili,12,Liverpool,Goalkeeper,4.1,0.5,0.6667,0.5,41.7,60.0,39.5,83.4,90.0,79.0,0.4317,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,417.0,180.0,237.0,42.73,42.43,41.0,3.2374,1.5,1.519,3.6691,3.5,3.4177,0.5,0.6667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,586268,Pécsi,12,Liverpool,Goalkeeper,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,155503,Woodman,12,Liverpool,Goalkeeper,3.9,0.3,0.0,0.5,21.2,0.0,35.33,70.67,0,70.67,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,212.0,0.0,212.0,35.68,0.0,40.28,2.5472,0.0,2.5472,3.8208,0.0,3.8208,0.2,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,216094,Frimpong,12,Liverpool,Defender,5.7,0.9,0.6667,0.8333,48.1,35.33,36.17,53.44,53.0,43.4,0.1871,0.0,0.0,0.5,0.0,0.0,2.2453,0.8491,0.8295,10,3,6,38,2026-05-24T15:00:00Z,481.0,106.0,217.0,30.28,39.2,34.11,4.6778,2.5472,2.4885,0.0,0.0,0.0,0.6,0.3333,0.3333,0.0748,0.1019,0.0581,0.0206,0.034,0.029,0.0954,0.1358,0.0871
371,544877,Kerkez,12,Liverpool,Defender,5.6,0.8,1.0,1.0,36.4,62.33,37.5,45.5,62.33,37.5,0.0,0.0,0.0,0.25,0.0,0.0,3.2143,2.4064,3.6,10,3,6,38,2026-05-24T15:00:00Z,364.0,187.0,225.0,37.02,39.13,38.29,4.6978,1.4439,2.4,0.0,0.0,0.0,0.4,0.6667,0.3333,0.0148,0.0096,0.016,0.136,0.0144,0.012,0.1508,0.0241,0.028
