observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-27T09:52:24+00:00,374,158983,Endo,14,14,Liverpool,Midfielder,5.0,0.0,0.0,a,,2026-07-23T12:01:23.612529Z,100,100,0.1,0.0,1.5,1.5,425,794,425,794,,,
2026-08-27T09:52:24+00:00,375,591386,Nyoni,14,14,Liverpool,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,118,529,118,529,,,
2026-08-27T09:52:24+00:00,376,535928,Bajcetic,14,14,Liverpool,Midfielder,5.0,0.0,0.0,i,Hamstring injury - Unknown return date,2026-07-23T12:01:23.628373Z,0,0,0.0,0.0,0.0,0.0,7,24,7,24,,,
2026-08-27T09:52:24+00:00,377,551499,Munoz,14,14,Liverpool,Midfielder,6.5,0.0,0.0,a,,,,,0.6,4.0,2.3,2.3,4845,4318,4845,4318,,,
2026-08-27T09:52:24+00:00,378,491501,McConnell,14,14,Liverpool,Midfielder,4.5,0.0,0.0,a,,,,,0.3,0.0,1.0,1.0,783,2323,783,2323,,,
2026-08-27T09:52:24+00:00,379,219168,Isak,14,14,Liverpool,Forward,9.0,0.0,0.0,a,,,,,16.6,2.0,2.7,2.7,49792,72268,49792,72268,2,,
2026-08-27T09:52:24+00:00,380,510663,Ekitiké,14,14,Liverpool,Forward,7.5,0.0,0.0,i,Achilles injury - Unknown return date,2026-07-23T12:01:23.643771Z,0,0,0.1,0.0,0.0,0.0,616,3236,616,3236,,,
2026-08-27T09:52:24+00:00,381,514514,Koumas,14,14,Liverpool,Midfielder,5.0,0.0,0.0,a,,,,,0.0,1.0,1.5,1.5,121,156,121,156,,,
2026-08-27T09:52:24+00:00,382,500058,Danns,14,14,Liverpool,Forward,4.5,0.0,0.0,i,Unspecified injury - Unknown return date,2026-07-23T12:01:23.659279Z,0,0,0.0,0.0,0.0,0.0,241,444,241,444,,,
2026-08-27T09:52:24+00:00,383,444884,Elliott,14,14,Liverpool,Midfielder,5.5,0.0,0.0,a,,,,,0.1,0.0,2.0,2.0,290,942,290,942,,,
2026-08-27T09:52:24+00:00,579,445087,Araujo,14,14,Liverpool,Defender,5.5,0.0,0.0,a,,,,,2.7,1.0,2.5,2.5,20937,26210,20937,26210,,,
2026-08-27T09:52:24+00:00,238,114283,Grealish,15,43,Man City,Midfielder,6.5,0.0,0.0,a,,2026-07-29T10:00:10.492904Z,100,100,0.2,1.0,2.3,2.3,967,1670,967,1670,,,
2026-08-27T09:52:24+00:00,384,204936,Donnarumma,15,43,Man City,Goalkeeper,5.5,0.0,0.0,a,,,,,8.3,3.0,3.3,3.3,25036,34383,25036,34383,,,
2026-08-27T09:52:24+00:00,386,122074,Bettinelli,15,43,Man City,Goalkeeper,4.5,0.0,0.0,a,,,,,0.0,0.0,1.9,1.9,106,183,106,183,,,
2026-08-27T09:52:24+00:00,387,472769,O'Reilly,15,43,Man City,Defender,6.5,0.0,0.0,a,,,,,21.0,2.0,3.1,3.1,52658,79260,52658,79260,,,
2026-08-27T09:52:24+00:00,388,209036,Guéhi,15,43,Man City,Defender,6.0,0.0,0.0,a,,,,,19.1,10.0,2.8,2.8,139607,29784,139607,29784,,,
2026-08-27T09:52:24+00:00,389,465351,Matheus N.,15,43,Man City,Defender,6.0,0.0,0.0,a,,2026-08-16T18:30:07.457097Z,100,100,1.6,1.0,2.8,2.8,2935,8845,2935,8845,5,,
2026-08-27T09:52:24+00:00,390,171314,Rúben,15,43,Man City,Defender,5.5,0.0,0.0,a,,,,,1.8,2.0,2.5,2.5,7999,9561,7999,9561,,,
2026-08-27T09:52:24+00:00,391,477424,Gvardiol,15,43,Man City,Defender,5.5,0.0,0.0,a,,,,,13.2,9.0,2.5,2.5,163852,24668,163852,24668,,,
2026-08-27T09:52:24+00:00,392,448514,Aït-Nouri,15,43,Man City,Defender,5.5,0.0,0.0,a,,,,,0.8,0.0,2.5,2.5,2276,12252,2276,12252,,,
2026-08-27T09:52:24+00:00,393,578153,Khusanov,15,43,Man City,Defender,5.5,0.0,0.0,a,,,,,1.8,2.0,2.5,2.5,5019,10980,5019,10980,,,
2026-08-27T09:52:24+00:00,394,494307,Alleyne,15,43,Man City,Defender,5.0,0.0,0.0,u,Has joined Burnley on loan for the rest of the season,2026-08-18T14:11:56.324656Z,0,0,0.0,0.0,0.0,0.0,0,302,0,302,,,
2026-08-27T09:52:24+00:00,395,477064,Lewis,15,43,Man City,Defender,4.5,0.0,0.0,a,,,,,0.2,1.0,1.7,1.7,2729,1925,2729,1925,,,
2026-08-27T09:52:24+00:00,396,616222,Vitor Reis,15,43,Man City,Defender,4.5,0.0,0.0,a,,,,,0.0,0.0,1.7,1.7,85,177,85,177,,,
2026-08-27T09:52:24+00:00,397,437730,Semenyo,15,43,Man City,Midfielder,8.5,0.0,0.0,a,,,,,24.6,2.0,2.9,2.9,35068,120225,35068,120225,3,,
2026-08-27T09:52:24+00:00,398,209244,Foden,15,43,Man City,Midfielder,7.0,0.0,0.0,a,,,,,4.2,1.0,2.5,2.5,13972,31601,13972,31601,,,
2026-08-27T09:52:24+00:00,399,466052,Cherki,15,43,Man City,Midfielder,7.5,0.0,0.0,a,,,,,10.2,8.0,2.6,2.6,147537,30031,147537,30031,,,
2026-08-27T09:52:24+00:00,400,248875,Doku,15,43,Man City,Midfielder,7.5,0.0,0.0,i,Calf injury - Expected back 5 Sep,2026-08-18T17:00:08.385597Z,0,0,1.4,0.0,0.0,0.0,430,55938,430,55938,4,,
2026-08-27T09:52:24+00:00,401,438234,Marmoush,15,43,Man City,Forward,7.0,0.0,0.0,a,,,,,1.0,0.0,2.2,2.2,15114,14510,15114,14510,2,,
2026-08-27T09:52:24+00:00,402,220566,Rodrigo,15,43,Man City,Midfielder,6.5,0.0,0.0,u,Has joined Barcelona permanently,2026-07-23T12:01:23.675537Z,0,0,0.0,0.0,0.0,0.0,0,728,0,728,,,
2026-08-27T09:52:24+00:00,404,433036,Reijnders,15,43,Man City,Midfielder,6.0,0.0,0.0,u,Has joined Al Qadsiah permanently,2026-08-20T14:02:58.154273Z,0,0,0.1,0.0,0.0,0.0,0,4904,0,4904,,,
2026-08-27T09:52:24+00:00,405,465694,N.Gonzalez,15,43,Man City,Midfielder,5.5,0.0,0.0,a,,,,,0.1,0.0,2.0,2.0,1168,1276,1168,1276,,,
2026-08-27T09:52:24+00:00,406,91651,Kovačić,15,43,Man City,Midfielder,5.5,0.0,0.0,a,,,,,0.1,1.0,2.0,2.0,652,991,652,991,,,
2026-08-27T09:52:24+00:00,407,575204,Echeverri,15,43,Man City,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,78,216,78,216,,,
2026-08-27T09:52:24+00:00,408,155405,Phillips,15,43,Man City,Midfielder,5.0,0.0,0.0,u,Has joined Sheffield United on loan for the rest of the season,2026-08-18T14:11:56.348781Z,0,0,0.0,0.0,0.0,0.0,0,263,0,263,,,
2026-08-27T09:52:24+00:00,409,590039,Mukasa,15,43,Man City,Midfielder,4.5,0.0,0.0,a,,,,,0.2,0.0,1.0,1.0,792,1950,792,1950,,,
2026-08-27T09:52:24+00:00,410,649208,Monga,15,43,Man City,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,68,226,68,226,,,
2026-08-27T09:52:24+00:00,411,223094,Haaland,15,43,Man City,Forward,15.5,0.0,0.0,a,,,,,68.1,2.0,4.0,4.0,50518,74955,50518,74955,1,,
2026-08-27T09:52:24+00:00,481,215379,Anderson,15,43,Man City,Midfielder,6.5,0.0,0.0,d,Knock - 75% chance of playing,2026-08-23T17:00:07.952697Z,,75,6.3,2.0,2.3,1.7,5826,129010,5826,129010,,,
2026-08-27T09:52:24+00:00,587,106921,Rulli,15,43,Man City,Goalkeeper,5.0,0.0,0.0,a,,,,,0.0,0.0,2.6,2.6,77,167,77,167,,,
2026-08-27T09:52:24+00:00,43,166989,Tielemans,16,1,Man Utd,Midfielder,6.0,0.0,0.0,a,,2026-07-23T12:01:23.321726Z,100,100,2.4,2.0,2.2,2.2,9693,27126,9693,27126,3,,
2026-08-27T09:52:24+00:00,131,535301,Baleba,16,1,Man Utd,Midfielder,5.0,0.0,0.0,i,Ankle injury - Unknown return date,2026-08-06T16:00:10.997714Z,0,0,0.2,0.0,0.0,0.0,2062,3434,2062,3434,,,
2026-08-27T09:52:24+00:00,162,532605,Andrey Santos,16,1,Man Utd,Midfielder,5.0,0.0,0.0,a,,,,,1.0,2.0,1.5,1.5,6010,11926,6010,11926,,,
2026-08-27T09:52:24+00:00,325,59735,Darlow,16,1,Man Utd,Goalkeeper,4.5,0.0,0.0,a,,2026-07-23T12:01:23.549136Z,75,100,0.0,0.0,1.4,1.9,190,194,190,194,,,
2026-08-27T09:52:24+00:00,412,465247,Lammens,16,1,Man Utd,Goalkeeper,5.0,0.0,0.0,a,,,,,15.7,1.0,2.6,2.6,23934,68420,23934,68420,,,
2026-08-27T09:52:24+00:00,413,451302,Bayindir,16,1,Man Utd,Goalkeeper,4.5,0.0,0.0,u,Has joined Celta Vigo on loan for the rest of the season,2026-08-10T14:02:28.608415Z,0,0,0.0,0.0,0.0,0.0,0,517,0,517,,,
2026-08-27T09:52:24+00:00,414,21205,Heaton,16,1,Man Utd,Goalkeeper,4.0,0.0,0.0,i,Hamstring injury - Unknown return date,2026-08-15T16:00:07.854151Z,0,0,0.1,0.0,0.0,0.0,151,849,151,849,,,
2026-08-27T09:52:24+00:00,415,596777,Dorgu,16,1,Man Utd,Midfielder,6.0,0.0,0.0,a,,,,,1.2,0.0,2.2,2.2,3742,21300,3742,21300,,,
2026-08-27T09:52:24+00:00,416,209365,De Ligt,16,1,Man Utd,Defender,5.0,0.0,0.0,i,Back injury - Unknown return date,2026-07-23T12:01:23.690880Z,0,0,0.0,0.0,0.0,0.0,96,428,96,428,,,
2026-08-27T09:52:24+00:00,417,216051,Dalot,16,1,Man Utd,Defender,5.0,0.0,0.0,a,,,,,2.5,1.0,2.2,2.2,6479,23994,6479,23994,,,
2026-08-27T09:52:24+00:00,418,95658,Maguire,16,1,Man Utd,Defender,5.0,0.0,0.0,a,,,,,17.2,1.0,2.2,2.2,37319,78390,37319,78390,,,
2026-08-27T09:52:24+00:00,419,221820,Martinez,16,1,Man Utd,Defender,5.0,0.0,0.0,a,,2026-07-24T20:00:10.337107Z,100,100,1.3,0.0,2.2,2.2,5838,14683,5838,14683,,,
2026-08-27T09:52:24+00:00,420,550864,Yoro,16,1,Man Utd,Defender,5.0,0.0,0.0,a,,,,,0.7,0.0,2.2,2.2,1387,8273,1387,8273,,,
2026-08-27T09:52:24+00:00,421,606745,Heaven,16,1,Man Utd,Defender,4.5,0.0,0.0,a,,,,,0.4,1.0,1.7,1.7,2434,3212,2434,3212,,,
2026-08-27T09:52:24+00:00,422,230001,Mazraoui,16,1,Man Utd,Defender,4.5,0.0,0.0,a,,,,,0.7,1.0,1.7,1.7,4432,4749,4432,4749,,,
2026-08-27T09:52:24+00:00,423,106760,Shaw,16,1,Man Utd,Defender,4.5,0.0,0.0,a,,,,,19.9,1.0,1.7,1.7,30707,90323,30707,90323,,,
2026-08-27T09:52:24+00:00,424,577974,Amass,16,1,Man Utd,Defender,4.0,0.0,0.0,a,,,,,0.2,0.0,1.0,1.0,733,1591,733,1591,,,
2026-08-27T09:52:24+00:00,425,547676,Fredricson,16,1,Man Utd,Defender,4.0,0.0,0.0,u,Has joined Lausanne-Sport permanently,2026-08-18T14:12:31.904433Z,0,0,0.0,0.0,0.0,0.0,0,605,0,605,,,
2026-08-27T09:52:24+00:00,426,141746,B.Fernandes,16,1,Man Utd,Midfielder,12.0,0.0,0.0,a,,,,,48.9,2.0,4.0,4.0,33267,167567,33267,167567,1,,
2026-08-27T09:52:24+00:00,427,446008,Mbeumo,16,1,Man Utd,Midfielder,8.0,0.0,0.0,a,,,,,36.3,2.0,2.8,2.8,55032,155432,55032,155432,2,,
2026-08-27T09:52:24+00:00,428,430871,Cunha,16,1,Man Utd,Midfielder,8.0,0.0,0.0,a,,,,,9.5,2.0,2.8,2.8,19475,68866,19475,68866,,,
2026-08-27T09:52:24+00:00,429,176297,Rashford,16,1,Man Utd,Midfielder,7.0,0.0,0.0,a,,,,,1.7,1.0,2.5,2.5,11716,16921,11716,16921,,,
2026-08-27T09:52:24+00:00,430,184341,Mount,16,1,Man Utd,Midfielder,5.5,0.0,0.0,d,Foot injury - 75% chance of playing,2026-08-15T16:00:07.879135Z,50,75,0.0,0.0,1.0,1.5,29,587,29,587,,,
2026-08-27T09:52:24+00:00,431,493250,Amad,16,1,Man Utd,Midfielder,5.9,-0.1,-0.1,d,Unspecified injury - 75% chance of playing,2026-08-22T11:00:08.617283Z,,75,1.1,0.0,2.1,1.6,1471,41909,1471,41909,,,
2026-08-27T09:52:24+00:00,432,516895,Mainoo,16,1,Man Utd,Midfielder,5.5,0.0,0.0,a,,,,,1.0,1.0,2.0,2.0,2675,11007,2675,11007,,,
2026-08-27T09:52:24+00:00,433,232112,Ugarte,16,1,Man Utd,Midfielder,5.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.706702Z,0,0,0.0,0.0,0.0,0.0,17,79,17,79,,,
2026-08-27T09:52:24+00:00,434,547037,J.Fletcher,16,1,Man Utd,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,37,134,37,134,,,
2026-08-27T09:52:24+00:00,435,576628,Lacey,16,1,Man Utd,Midfielder,5.0,0.0,0.0,a,,,,,0.0,1.0,1.5,1.5,258,466,258,466,,,
2026-08-27T09:52:24+00:00,436,490881,Collyer,16,1,Man Utd,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,53,190,53,190,,,
2026-08-27T09:52:24+00:00,437,576620,Bendito Mantato,16,1,Man Utd,Midfielder,4.5,0.0,0.0,a,,,,,0.2,0.0,1.0,1.0,828,1934,828,1934,,,
2026-08-27T09:52:24+00:00,438,519913,Fletcher,16,1,Man Utd,Midfielder,4.5,0.0,0.0,a,,,,,0.3,0.0,1.0,1.0,1139,3216,1139,3216,,,
2026-08-27T09:52:24+00:00,439,485711,Šeško,16,1,Man Utd,Forward,7.0,0.0,0.0,a,,2026-07-23T12:01:23.722029Z,75,100,1.7,1.0,1.7,2.2,21988,11696,21988,11696,,,
2026-08-27T09:52:24+00:00,440,458249,Zirkzee,16,1,Man Utd,Forward,5.5,0.0,0.0,a,,,,,0.6,0.0,1.8,1.8,1730,9860,1730,9860,,,
2026-08-27T09:52:24+00:00,441,596047,Obi,16,1,Man Utd,Forward,4.5,0.0,0.0,a,,,,,1.1,0.0,1.0,1.0,5014,9122,5014,9122,,,
2026-08-27T09:52:24+00:00,442,98747,Pope,17,4,Newcastle,Goalkeeper,5.0,0.0,0.0,a,,,,,1.3,0.0,2.6,2.6,2174,9140,2174,9140,,,
2026-08-27T09:52:24+00:00,443,81441,Gillespie,17,4,Newcastle,Goalkeeper,4.5,0.0,0.0,a,,,,,0.0,0.0,1.9,1.9,133,180,133,180,,,
2026-08-27T09:52:24+00:00,444,554578,Jaouen,17,4,Newcastle,Goalkeeper,4.5,0.0,0.0,a,,,,,0.0,0.0,1.9,1.9,89,281,89,281,,,
2026-08-27T09:52:24+00:00,445,465642,Thiaw,17,4,Newcastle,Defender,5.0,0.0,0.0,a,,,,,1.7,3.0,2.2,2.2,13989,7633,13989,7633,,,
2026-08-27T09:52:24+00:00,446,119471,Schär,17,4,Newcastle,Defender,5.0,0.0,0.0,a,,2026-08-15T16:30:07.209742Z,100,100,0.3,1.0,2.2,2.2,1575,1401,1575,1401,,,
2026-08-27T09:52:24+00:00,447,220237,Botman,17,4,Newcastle,Defender,5.0,0.0,0.0,a,,,,,0.5,3.0,2.2,2.2,6902,2454,6902,2454,,,
2026-08-27T09:52:24+00:00,448,78916,Burn,17,4,Newcastle,Defender,5.0,0.0,0.0,i,Ankle injury - Expected back 14 Sep,2026-08-23T18:00:08.367241Z,,0,1.8,0.0,2.2,0.0,6203,59123,6203,59123,,,
2026-08-27T09:52:24+00:00,449,487838,Hall,17,4,Newcastle,Defender,5.0,0.0,0.0,a,,,,,4.1,3.0,2.2,2.2,42050,14082,42050,14082,,,
2026-08-27T09:52:24+00:00,450,441191,Livramento,17,4,Newcastle,Defender,5.0,0.0,0.0,i,Calf injury - Unknown return date,2026-07-23T12:01:23.753221Z,0,0,0.0,0.0,0.0,0.0,77,1025,77,1025,,,
2026-08-27T09:52:24+00:00,451,545477,A.Murphy,17,4,Newcastle,Defender,4.0,0.0,0.0,u,Has joined FC Kaiserslautern on loan for the rest of the season,2026-08-12T14:05:29.224600Z,0,0,0.1,0.0,0.0,0.0,0,2880,0,2880,,,
2026-08-27T09:52:24+00:00,453,201666,Barnes,17,4,Newcastle,Midfielder,6.0,0.0,0.0,a,,,,,1.1,2.0,2.2,2.2,8006,7165,8006,7165,,,
2026-08-27T09:52:24+00:00,454,449434,Elanga,17,4,Newcastle,Midfielder,6.0,0.0,0.0,a,,,,,1.8,9.0,2.2,2.2,65101,8097,65101,8097,,,
2026-08-27T09:52:24+00:00,456,232653,J.Ramsey,17,4,Newcastle,Midfielder,5.0,0.0,0.0,a,,,,,0.4,0.0,1.5,1.5,1168,3409,1168,3409,,,
2026-08-27T09:52:24+00:00,457,114243,J.Murphy,17,4,Newcastle,Midfielder,6.0,0.0,0.0,a,,,,,0.2,0.0,2.2,2.2,572,1926,572,1926,,,
2026-08-27T09:52:24+00:00,458,180974,Joelinton,17,4,Newcastle,Midfielder,5.5,0.0,0.0,i,Unspecified injury - Unknown return date,2026-08-16T08:00:08.074045Z,0,0,0.0,0.0,0.0,0.0,35,864,35,864,,,
2026-08-27T09:52:24+00:00,459,547719,L.Miley,17,4,Newcastle,Midfielder,5.5,0.0,0.0,a,,2026-07-23T12:01:23.785456Z,100,100,0.1,3.0,2.0,2.0,958,376,958,376,,,
2026-08-27T09:52:24+00:00,460,200089,Willock,17,4,Newcastle,Midfielder,5.0,0.0,0.0,a,,,,,0.2,6.0,1.5,1.5,5719,1340,5719,1340,,,
2026-08-27T09:52:24+00:00,461,611665,Touré,17,4,Newcastle,Midfielder,6.0,0.0,0.0,a,,,,,0.2,0.0,2.2,2.2,399,3164,399,3164,,,
2026-08-27T09:52:24+00:00,462,636852,Steur,17,4,Newcastle,Midfielder,5.0,0.0,0.0,a,,,,,0.1,1.0,1.5,1.5,600,766,600,766,,,
2026-08-27T09:52:24+00:00,463,470313,Woltemade,17,4,Newcastle,Forward,6.0,0.0,0.0,a,,,,,1.6,0.0,2.0,2.0,5819,23142,5819,23142,1,,
2026-08-27T09:52:24+00:00,464,216646,Wissa,17,4,Newcastle,Forward,6.0,0.0,0.0,a,,,,,3.0,4.0,2.0,2.0,100007,15353,100007,15353,3,,
2026-08-27T09:52:24+00:00,465,538207,Osula,17,4,Newcastle,Forward,6.0,0.0,0.0,d,Knock - 50% chance of playing,2026-08-25T19:00:08.004915Z,,50,1.1,4.0,2.0,1.0,20131,12570,20131,12570,2,,
2026-08-27T09:52:24+00:00,466,599303,Neave,17,4,Newcastle,Forward,4.5,0.0,0.0,a,,,,,0.8,0.0,1.0,1.0,5028,6269,5028,6269,,,
2026-08-27T09:52:24+00:00,559,632794,Bamba,17,4,Newcastle,Midfielder,5.0,0.0,0.0,a,,,,,0.1,1.0,1.5,1.5,566,1262,566,1262,,,
2026-08-27T09:52:24+00:00,567,470551,Horníček,17,4,Newcastle,Goalkeeper,5.0,0.0,0.0,a,,,,,0.7,1.0,2.6,2.6,4100,2999,4100,2999,,,
2026-08-27T09:52:24+00:00,593,463726,Dedić,17,4,Newcastle,Defender,4.5,0.0,0.0,a,,,,,0.3,1.0,1.7,1.7,5956,1393,5956,1393,,,
2026-08-27T09:52:24+00:00,609,553746,Shahar,17,4,Newcastle,Defender,4.0,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,2935,457,2935,457,,,
2026-08-27T09:52:24+00:00,467,85633,Sels,18,17,Nott'm Forest,Goalkeeper,5.0,0.0,0.0,a,,,,,1.5,2.0,2.6,2.6,2146,7542,2146,7542,,,
2026-08-27T09:52:24+00:00,468,221389,John,18,17,Nott'm Forest,Goalkeeper,4.5,0.0,0.0,a,,,,,0.1,0.0,1.9,1.9,133,361,133,361,,,
2026-08-27T09:52:24+00:00,469,215136,N.Williams,18,17,Nott'm Forest,Defender,5.0,0.0,0.0,a,,,,,9.3,2.0,2.2,2.2,12032,54405,12032,54405,,,
2026-08-27T09:52:24+00:00,470,485047,Morato,18,17,Nott'm Forest,Defender,5.0,0.0,0.0,a,,,,,0.0,0.0,2.2,2.2,204,492,204,492,,,
2026-08-27T09:52:24+00:00,471,227444,Milenković,18,17,Nott'm Forest,Defender,5.5,0.0,0.0,a,,,,,1.9,2.0,2.5,2.5,2087,11063,2087,11063,,,
2026-08-27T09:52:24+00:00,472,575476,Murillo,18,17,Nott'm Forest,Defender,5.5,0.0,0.0,a,,2026-07-23T12:01:23.801183Z,100,100,1.7,4.0,2.5,2.5,6972,7938,6972,7938,,,
2026-08-27T09:52:24+00:00,473,159506,Aina,18,17,Nott'm Forest,Defender,4.5,0.0,0.0,a,,,,,3.5,5.0,1.7,1.7,13914,15843,13914,15843,,,
2026-08-27T09:52:24+00:00,474,575458,Jair Cunha,18,17,Nott'm Forest,Defender,4.5,0.0,0.0,a,,,,,0.2,1.0,1.7,1.7,220,1098,220,1098,,,
2026-08-27T09:52:24+00:00,475,500151,Savona,18,17,Nott'm Forest,Defender,4.5,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.816304Z,0,0,0.0,0.0,0.0,0.0,59,37,59,37,,,
2026-08-27T09:52:24+00:00,476,204822,O.Richards,18,17,Nott'm Forest,Defender,4.0,0.0,0.0,a,,,,,0.2,0.0,1.0,1.0,411,1545,411,1545,,,
2026-08-27T09:52:24+00:00,477,549067,Abbott,18,17,Nott'm Forest,Defender,4.0,0.0,0.0,a,,,,,0.3,0.0,1.0,1.0,822,1702,822,1702,,,
2026-08-27T09:52:24+00:00,478,470315,Netz,18,17,Nott'm Forest,Defender,4.5,0.0,0.0,a,,,,,0.0,1.0,1.7,1.7,83,225,83,225,,,
2026-08-27T09:52:24+00:00,479,538638,Bindon,18,17,Nott'm Forest,Defender,4.0,0.0,0.0,a,,,,,0.2,0.0,1.0,1.0,292,1062,292,1062,,,
2026-08-27T09:52:24+00:00,480,222531,Gibbs-White,18,17,Nott'm Forest,Midfielder,8.0,0.0,0.0,d,Knee injury - 75% chance of playing,2026-08-24T15:30:08.350159Z,,75,9.3,2.0,2.8,2.1,7091,192228,7091,192228,2,,
2026-08-27T09:52:24+00:00,482,209046,Hudson-Odoi,18,17,Nott'm Forest,Midfielder,6.0,0.0,0.0,a,,2026-07-23T12:01:23.832709Z,100,100,0.2,0.0,2.2,2.2,578,3671,578,3671,,,
2026-08-27T09:52:24+00:00,483,456512,Ndoye,18,17,Nott'm Forest,Midfielder,5.5,0.0,0.0,a,,,,,0.4,3.0,2.0,2.0,837,3486,837,3486,,,
2026-08-27T09:52:24+00:00,484,503301,Hutchinson,18,17,Nott'm Forest,Midfielder,5.5,0.0,0.0,a,,,,,0.2,0.0,2.0,2.0,164,1574,164,1574,,,
2026-08-27T09:52:24+00:00,485,476887,Bakwa,18,17,Nott'm Forest,Midfielder,5.5,0.0,0.0,a,,,,,0.0,0.0,2.0,2.0,104,255,104,255,,,
2026-08-27T09:52:24+00:00,486,432714,McAtee,18,17,Nott'm Forest,Midfielder,5.5,0.0,0.0,a,,,,,0.1,3.0,2.0,2.0,431,330,431,330,,,
2026-08-27T09:52:24+00:00,487,250199,Dominguez,18,17,Nott'm Forest,Midfielder,5.0,0.0,0.0,a,,,,,0.1,0.0,1.5,1.5,169,798,169,798,,,
2026-08-27T09:52:24+00:00,488,210462,I.Sangaré,18,17,Nott'm Forest,Midfielder,5.0,0.0,0.0,a,,,,,1.0,2.0,1.5,1.5,2392,8710,2392,8710,,,
2026-08-27T09:52:24+00:00,489,204968,Yates,18,17,Nott'm Forest,Midfielder,4.5,0.0,0.0,i,Unspecified injury - Unknown return date,2026-08-17T20:30:08.195072Z,0,0,1.5,0.0,0.0,0.0,581,32284,581,32284,,,
2026-08-27T09:52:24+00:00,490,60689,Wood,18,17,Nott'm Forest,Forward,6.0,0.0,0.0,a,,,,,1.6,1.0,2.0,2.0,3664,19845,3664,19845,1,,
2026-08-27T09:52:24+00:00,491,482973,Igor Jesus,18,17,Nott'm Forest,Forward,6.0,0.0,0.0,a,,,,,3.9,2.0,2.0,2.0,7814,36310,7814,36310,3,,
2026-08-27T09:52:24+00:00,493,465680,Kalimuendo,18,17,Nott'm Forest,Forward,5.5,0.0,0.0,a,,,,,0.1,1.0,1.8,1.8,259,544,259,544,,,
2026-08-27T09:52:24+00:00,558,204561,Schlager,18,17,Nott'm Forest,Midfielder,5.0,0.0,0.0,a,,,,,0.1,1.0,1.5,1.5,129,790,129,790,,,
2026-08-27T09:52:24+00:00,581,568420,Diomande,18,17,Nott'm Forest,Defender,5.5,0.0,0.0,a,,,,,0.7,0.0,2.5,2.5,3031,9034,3031,9034,,,
2026-08-27T09:52:24+00:00,590,428971,Benda,18,17,Nott'm Forest,Goalkeeper,4.5,0.0,0.0,a,,,,,0.1,0.0,1.9,1.9,507,432,507,432,,,
2026-08-27T09:52:24+00:00,112,469142,Van Hecke,19,6,Spurs,Defender,5.0,0.0,0.0,a,,,,,9.8,1.0,2.2,2.2,31025,73674,31025,73674,,,
2026-08-27T09:52:24+00:00,403,510281,Sávio,19,6,Spurs,Midfielder,6.5,0.0,0.0,a,,,,,0.5,0.0,2.3,2.3,18581,3909,18581,3909,,,
2026-08-27T09:52:24+00:00,455,432422,Tonali,19,6,Spurs,Midfielder,5.5,0.0,0.0,a,,,,,3.9,2.0,2.0,2.0,9941,38573,9941,38573,,,
2026-08-27T09:52:24+00:00,494,184254,Vicario,19,6,Spurs,Goalkeeper,4.5,0.0,0.0,u,Has joined Juventus on loan for the rest of the season,2026-08-19T13:55:33.193962Z,0,0,0.3,0.0,0.0,0.0,0,9969,0,9969,,,
2026-08-27T09:52:24+00:00,495,214572,Austin,19,6,Spurs,Goalkeeper,4.0,0.0,0.0,a,,,,,0.9,0.0,1.0,1.0,2380,2821,2380,2821,,,
2026-08-27T09:52:24+00:00,496,485055,Kinsky,19,6,Spurs,Goalkeeper,4.5,0.0,0.0,a,,,,,22.9,2.0,1.9,1.9,24345,60087,24345,60087,,,
2026-08-27T09:52:24+00:00,497,67089,Dubravka,19,6,Spurs,Goalkeeper,4.0,0.0,0.0,a,,,,,18.7,0.0,1.0,1.0,25303,46660,25303,46660,,,
2026-08-27T09:52:24+00:00,498,221466,Senesi,19,6,Spurs,Defender,6.0,0.0,0.0,a,,,,,7.8,3.0,2.8,2.8,12253,45962,12253,45962,,,
2026-08-27T09:52:24+00:00,499,441164,Pedro Porro,19,6,Spurs,Defender,5.5,0.0,0.0,a,,2026-08-21T15:22:48.149081Z,0,100,13.7,0.0,0.0,2.5,10572,281474,10572,281474,,,
2026-08-27T09:52:24+00:00,500,221632,Romero,19,6,Spurs,Defender,5.0,0.0,0.0,u,Has joined Atletico Madrid permanently,2026-08-17T13:49:05.465401Z,0,0,0.2,0.0,0.0,0.0,0,9652,0,9652,,,
